Date,Adj Close,Close,High,Low,Open,Volume
2013-01-07 00:00:00+00:00,131.4487305,140.0500031,141.25,137,137,1974675
2013-01-08 00:00:00+00:00,129.0083923,137.4499969,140.6499939,135.3000031,140.6000061,750310
2013-01-09 00:00:00+00:00,126.8496399,135.1499939,138.8999939,134.4499969,137,804170
2013-01-10 00:00:00+00:00,127.4597473,135.8000031,136.6499939,134.1999969,136.1000061,649023
2013-01-11 00:00:00+00:00,123.6115417,131.6999969,136.3999939,131.1000061,135.8000031,627649
2013-01-14 00:00:00+00:00,127.929039,136.3000031,136.75,131.1000061,131.6999969,645456
2013-01-15 00:00:00+00:00,128.4921875,136.8999939,137.3999939,133.6999969,135.1000061,611458
2013-01-16 00:00:00+00:00,127.2720261,135.6000061,139,134.75,137.3500061,1823638
2013-01-17 00:00:00+00:00,126.3334808,134.6000061,136.8000031,133.6499939,135.9499969,448421
2013-01-18 00:00:00+00:00,124.1277924,132.25,135.8000031,131.75,134.6000061,551806
2013-01-21 00:00:00+00:00,127.4128189,135.75,137,131.5500031,131.9499969,1013495
2013-01-22 00:00:00+00:00,127.1312637,135.4499969,138.1999969,134.3500061,135.75,1864356
2013-01-23 00:00:00+00:00,125.4417801,133.6499939,136.1499939,133.1499939,135.8999939,633457
2013-01-24 00:00:00+00:00,121.9690323,129.9499969,137.8999939,128.6000061,137.8999939,948386
2013-01-25 00:00:00+00:00,122.2975388,130.3000031,130.8999939,126.0500031,129.9499969,1711468
2013-01-28 00:00:00+00:00,128.3514099,136.75,137.8000031,127.3000031,131.6000061,6676462
2013-01-29 00:00:00+00:00,136.8456116,145.8000031,156.25,137,137,19207648
2013-01-30 00:00:00+00:00,133.8890076,142.6499939,148.8000031,140.1999969,147.5500031,10316243
2013-01-31 00:00:00+00:00,141.3038483,150.5500031,155,141.6499939,143.3500061,8895649
2013-02-01 00:00:00+00:00,140.7407227,149.9499969,156.6499939,149.25,151.6999969,3716667
2013-02-04 00:00:00+00:00,140.6938019,149.8999939,154.8999939,148.5500031,151.5,2234003
2013-02-05 00:00:00+00:00,141.0222931,150.25,153.3999939,146.4499969,149.8000031,2115293
2013-02-06 00:00:00+00:00,145.4336243,154.9499969,162.6499939,150.1999969,151.9499969,5541384
2013-02-07 00:00:00+00:00,146.2783661,155.8500061,158.3500061,149.1999969,153.5,4047635
2013-02-08 00:00:00+00:00,142.5240173,151.8500061,157.4499969,151.1999969,156.1999969,1791582
2013-02-11 00:00:00+00:00,144.0726624,153.5,156.5,152,153.3000031,2315423
2013-02-12 00:00:00+00:00,144.2604218,153.6999969,156.5,152.3999939,154.1499939,2292412
2013-02-13 00:00:00+00:00,145.3867188,154.8999939,158.6999969,153.75,154.5,1577507
2013-02-14 00:00:00+00:00,139.2859192,148.3999939,155.6999969,145.5500031,154.8999939,3032088
2013-02-15 00:00:00+00:00,140.7407227,149.9499969,151.6999969,144.6000061,146.1499939,1572387
2013-02-18 00:00:00+00:00,139.8959808,149.0500031,152.3000031,147.8500061,151.25,888936
2013-02-19 00:00:00+00:00,143.181015,152.5500031,153.8500061,149.5500031,150.1000061,1183511
2013-02-20 00:00:00+00:00,141.210022,150.4499969,153.6999969,149.4499969,153.0500031,1086942
2013-02-21 00:00:00+00:00,136.6578827,145.6000061,154.4499969,143.6499939,150.3000031,3125690
2013-02-22 00:00:00+00:00,140.506073,149.6999969,150.75,143.1499939,146.3500061,1120221
2013-02-25 00:00:00+00:00,139.0043335,148.1000061,152.5,145.8500061,149.6999969,921416
2013-02-26 00:00:00+00:00,132.7627411,141.4499969,148,138.0500031,147,1881561
2013-02-27 00:00:00+00:00,134.4991608,143.3000031,144.5,137,143.25,2210177
2013-02-28 00:00:00+00:00,130.1347198,138.6499939,145.8000031,131.8999939,144.8500061,4173623
2013-03-01 00:00:00+00:00,131.4956512,140.1000061,141.8000031,137.8000031,139.5500031,3196913
2013-03-04 00:00:00+00:00,127.7882462,136.1499939,140.8000031,134.8000031,140.8000031,900454
2013-03-05 00:00:00+00:00,136.9863739,145.9499969,148.25,136.6999969,137.3500061,1772006
2013-03-06 00:00:00+00:00,135.4377136,144.3000031,147.5,143.1999969,147,1195204
2013-03-07 00:00:00+00:00,136.9394379,145.8999939,146.3999939,143.3000031,144,1019838
2013-03-08 00:00:00+00:00,136.9863739,145.9499969,147.5500031,145.0500031,146.4499969,737539
2013-03-11 00:00:00+00:00,133.2789764,142,146.75,141.1000061,146.6999969,885327
2013-03-12 00:00:00+00:00,130.3693695,138.8999939,142.6999969,130.6000061,130.6000061,918664
2013-03-13 00:00:00+00:00,127.0842819,135.3999939,139.8999939,134.8000031,137.8500061,814241
2013-03-14 00:00:00+00:00,131.3548584,139.9499969,141.3500061,133,135.4499969,1204991
2013-03-15 00:00:00+00:00,130.2754974,138.8000031,143,137.8000031,140.25,651943
2013-03-18 00:00:00+00:00,130.5101471,139.0500031,140.3500061,134.1999969,138.6000061,1089644
2013-03-19 00:00:00+00:00,127.6474762,136,139.75,134.3500061,139,970366
2013-03-20 00:00:00+00:00,124.2216415,132.3500061,137.8500061,132,135,690865
2013-03-21 00:00:00+00:00,119.4818039,127.3000031,134.5,121.6500015,126,1349239
2013-03-22 00:00:00+00:00,116.4783096,124.0999985,127.6999969,119.0999985,127.1500015,2379340
2013-03-25 00:00:00+00:00,120.1857147,128.0500031,129.6999969,124.5999985,124.5999985,1137186
2013-03-26 00:00:00+00:00,123.3299789,131.3999939,133.75,125.75,126.0500031,1527015
2013-03-28 00:00:00+00:00,130.1816559,138.6999969,141.6000061,129.75,131.8000031,1939645
2013-04-01 00:00:00+00:00,133.7013245,142.4499969,144.1999969,137.3500061,140.8000031,890295
2013-04-02 00:00:00+00:00,138.1126709,147.1499939,148.5,142.6499939,142.9499969,1468440
2013-04-03 00:00:00+00:00,137.0802307,146.0500031,149.8000031,144.5,147.8500061,1553513
2013-04-04 00:00:00+00:00,132.1057129,140.75,144.6000061,139.6000061,144.5,1364325
2013-04-05 00:00:00+00:00,135.8600464,144.75,148.6499939,140.9499969,141,1133976
2013-04-08 00:00:00+00:00,135.2030334,144.0500031,146.8999939,143.1000061,145.1999969,588531
2013-04-09 00:00:00+00:00,136.3762665,145.3000031,147.6499939,144.1000061,144.8500061,511288
2013-04-10 00:00:00+00:00,142.0078125,151.3000031,152.5,142.1999969,146,2267790
2013-04-11 00:00:00+00:00,140.1306305,149.3000031,154.3999939,148.5500031,152.1499939,1334386
2013-04-12 00:00:00+00:00,139.3797607,148.5,153.5,146.75,149,832927
2013-04-15 00:00:00+00:00,136.4701538,145.3999939,148.3999939,142.8999939,147.3000031,988564
2013-04-16 00:00:00+00:00,137.2210388,146.1999969,147.3000031,143.5500031,145,789507
2013-04-17 00:00:00+00:00,132.3403778,141,147.5,140.3999939,147.1000061,1224412
2013-04-18 00:00:00+00:00,136.3293762,145.25,146.5,140.8000031,141.75,1433603
2013-04-22 00:00:00+00:00,141.1161499,150.3500061,152.8000031,140.6999969,144,1690739
2013-04-23 00:00:00+00:00,138.2534637,147.3000031,151,145.5,150,1160058
2013-04-25 00:00:00+00:00,136.5640106,145.5,148.1000061,141.75,146.5,2246425
2013-04-26 00:00:00+00:00,135.9539642,144.8500061,146.1999969,143.25,144,877991
2013-04-29 00:00:00+00:00,136.4701538,145.3999939,147.5,143,143,415488
2013-04-30 00:00:00+00:00,136.0947113,145,146.6999969,143.1499939,146,892336
2013-05-02 00:00:00+00:00,137.3148651,146.3000031,149,144.1499939,145,1253183
2013-05-03 00:00:00+00:00,145.9967957,155.5500031,158.8000031,148.1000061,150,3167410
2013-05-06 00:00:00+00:00,143.0871887,152.4499969,156.6499939,151.25,156.3500061,1465010
2013-05-07 00:00:00+00:00,141.1161499,150.3500061,153.3000031,147.3000031,152.5500031,1713111
2013-05-08 00:00:00+00:00,144.9174194,154.3999939,155.3500061,150,151,1288174
2013-05-09 00:00:00+00:00,142.2424469,151.5500031,154.75,150.3500061,154.5500031,1362727
2013-05-10 00:00:00+00:00,141.6792908,150.9499969,152.5,150,152,1444269
2013-05-13 00:00:00+00:00,141.1161499,150.3500061,153.8500061,149.3000031,149.3000031,878208
2013-05-14 00:00:00+00:00,140.7407227,149.9499969,151.6999969,148.8000031,150.3999939,440169
2013-05-15 00:00:00+00:00,143.134079,152.5,153.5,149.6999969,150.6999969,1562040
2013-05-16 00:00:00+00:00,152.0506592,162,167.3500061,154.3999939,157,8280624
2013-05-17 00:00:00+00:00,157.9168243,168.25,169,163.0500031,163.0500031,9076436
2013-05-20 00:00:00+00:00,157.3067322,167.6000061,175,166.8999939,169.6999969,7727111
2013-05-21 00:00:00+00:00,150.7835388,160.6499939,168,160,167.6000061,3803039
2013-05-22 00:00:00+00:00,145.1520386,154.6499939,161.8000031,153.25,160.8000031,2243155
2013-05-23 00:00:00+00:00,143.0871887,152.4499969,158.9499969,150.5500031,154,2104757
2013-05-24 00:00:00+00:00,147.0292358,156.6499939,158.1999969,150.3000031,153.25,1502462
2013-05-27 00:00:00+00:00,148.2963257,158,160.1499939,153,157.6999969,3890085
2013-05-28 00:00:00+00:00,148.1555328,157.8500061,159.75,156.1000061,158.6499939,2825798
2013-05-29 00:00:00+00:00,144.0726624,153.5,157.9499969,151.1000061,157,1839294
2013-05-30 00:00:00+00:00,145.1520386,154.6499939,156.1999969,151.6000061,152,2440279
2013-05-31 00:00:00+00:00,142.7117615,152.0500031,155.4499969,150.0500031,154.6999969,2175273
2013-06-03 00:00:00+00:00,144.1196289,153.5500031,154.6499939,149.5500031,151,2987578
2013-06-04 00:00:00+00:00,145.809082,155.3500061,156.5,153,153,3938790
2013-06-05 00:00:00+00:00,145.0581818,154.5500031,155.4499969,149.1499939,154.1000061,2291669
2013-06-06 00:00:00+00:00,143.134079,152.5,155.4499969,152,153.8000031,1270646
2013-06-07 00:00:00+00:00,142.7117615,152.0500031,153.8000031,150,152,1577506
2013-06-10 00:00:00+00:00,141.5385284,150.8000031,160.3500061,150.3000031,152.1999969,4320732
2013-06-11 00:00:00+00:00,139.1920624,148.3000031,153.3000031,145.75,150.3999939,2191377
2013-06-12 00:00:00+00:00,135.2969208,144.1499939,147.8000031,141.8000031,147.1999969,2083999
2013-06-13 00:00:00+00:00,134.4991608,143.3000031,144.3000031,136.3999939,142,3768898
2013-06-14 00:00:00+00:00,139.4736176,148.6000061,149.8999939,143.8000031,143.8999939,1702926
2013-06-17 00:00:00+00:00,140.7876282,150,151,145.25,149,1738706
2013-06-18 00:00:00+00:00,144.4950409,153.9499969,155,149.4499969,150.8000031,1791207
2013-06-19 00:00:00+00:00,141.1161499,150.3500061,154.5,148.3000031,153.3500061,1074287
2013-06-20 00:00:00+00:00,139.7552185,148.8999939,151.3999939,146.8500061,149.8999939,3201936
2013-06-21 00:00:00+00:00,142.1485901,151.4499969,152.6000061,146.8000031,147,4669085
2013-06-24 00:00:00+00:00,141.4915619,150.75,152,147.75,152,907117
2013-06-25 00:00:00+00:00,136.0947113,145,151,143.9499969,150.75,557666
2013-06-26 00:00:00+00:00,138.7227478,147.8000031,150,143,146.3999939,974214
2013-06-27 00:00:00+00:00,140.5529785,149.75,150,147.1499939,148.6999969,3226254
2013-06-28 00:00:00+00:00,141.0692139,150.3000031,152.4499969,148.3000031,151.9499969,2214838
2013-07-01 00:00:00+00:00,142.2424469,151.5500031,153.3000031,149.8500061,150.8999939,1196393
2013-07-02 00:00:00+00:00,140.8345795,150.0500031,154.8000031,149.3999939,151.1999969,949423
2013-07-03 00:00:00+00:00,139.9898529,149.1499939,150.8500061,148,150,492114
2013-07-04 00:00:00+00:00,139.7552185,148.8999939,150.9499969,148.0500031,149.5,457355
2013-07-05 00:00:00+00:00,139.2859192,148.3999939,151.3000031,147.3500061,149.1999969,1000475
2013-07-08 00:00:00+00:00,140.0367737,149.1999969,150.6999969,146.5,147,480067
2013-07-09 00:00:00+00:00,140.1306305,149.3000031,150.75,148.3500061,149.5,1168035
2013-07-10 00:00:00+00:00,140.0837097,149.25,152.4499969,149,149.3000031,764498
2013-07-11 00:00:00+00:00,140.7876282,150,151.8000031,149.3999939,150.1499939,1400737
2013-07-12 00:00:00+00:00,142.5240173,151.8500061,153.8999939,149.5,150.0500031,1328772
2013-07-15 00:00:00+00:00,140.1306305,149.3000031,152.75,148.5500031,152,1112743
2013-07-16 00:00:00+00:00,139.4736176,148.6000061,150.6999969,146.4499969,147,1281108
2013-07-17 00:00:00+00:00,137.6903076,146.6999969,148.3999939,144.3999939,147,2430167
2013-07-18 00:00:00+00:00,140.5529785,149.75,150.6000061,145.0500031,145.6999969,1208925
2013-07-19 00:00:00+00:00,137.6903076,146.6999969,150.5,145.3500061,150.5,670836
2013-07-22 00:00:00+00:00,136.7047882,145.6499939,146.8500061,144,146,518078
2013-07-23 00:00:00+00:00,137.7841797,146.8000031,148.0500031,146,146,854668
2013-07-24 00:00:00+00:00,136.7047882,145.6499939,147.3999939,143.6999969,144.25,557040
2013-07-25 00:00:00+00:00,138.3004456,147.3500061,148.75,143.6499939,145.5,1002650
2013-07-26 00:00:00+00:00,134.7807159,143.6000061,148.3000031,142.6499939,148,1729266
2013-07-29 00:00:00+00:00,130.8855896,139.4499969,143,137.8999939,143,1552283
2013-07-30 00:00:00+00:00,128.2858429,135.6999969,140,135.0500031,138.1000061,1537956
2013-07-31 00:00:00+00:00,118.4067764,125.25,135.8500061,116.6500015,135.8000031,5120681
2013-08-01 00:00:00+00:00,133.2489624,140.9499969,148.3999939,125.1999969,126.5,6475235
2013-08-02 00:00:00+00:00,118.4067764,125.25,143,125,143,4117068
2013-08-05 00:00:00+00:00,116.5160599,123.25,129,117.9499969,129,3230823
2013-08-06 00:00:00+00:00,122.9445267,130.0500031,134.75,120.3499985,120.6999969,3407089
2013-08-07 00:00:00+00:00,126.8677826,134.1999969,135.3500061,128.5,129,1814154
2013-08-08 00:00:00+00:00,134.4306946,142.1999969,145,133.4499969,134.9499969,1294871
2013-08-12 00:00:00+00:00,136.4632111,144.3500061,147,141.6000061,143.3999939,1539039
2013-08-13 00:00:00+00:00,136.4632111,144.3500061,147.3500061,142.1000061,144.8999939,676958
2013-08-14 00:00:00+00:00,137.5031128,145.4499969,147.6000061,143.5500031,144.75,2171281
2013-08-16 00:00:00+00:00,134.1943512,141.9499969,146.8000031,140.9499969,144.8999939,1747053
2013-08-19 00:00:00+00:00,124.0789566,131.25,140.1999969,125.0999985,135.5,2769817
2013-08-20 00:00:00+00:00,120.722908,127.6999969,133.75,125,128,1164236
2013-08-21 00:00:00+00:00,119.7775574,126.6999969,132.6999969,126,131.9499969,939051
2013-08-22 00:00:00+00:00,115.6179733,122.3000031,126.9000015,120.0999985,126,2481435
2013-08-23 00:00:00+00:00,116.6105881,123.3499985,124.8000031,118.9499969,124,3373987
2013-08-26 00:00:00+00:00,117.0359955,123.8000031,127.6500015,121.5,124.75,2440388
2013-08-27 00:00:00+00:00,116.7524033,123.5,125.5999985,121.8000031,123.0999985,1341557
2013-08-28 00:00:00+00:00,116.0906525,122.8000031,126.0999985,121.5,122.0999985,1892163
2013-08-29 00:00:00+00:00,120.7701874,127.75,128.5,121.3000031,122.5,1572244
2013-08-30 00:00:00+00:00,119.0685349,125.9499969,130.3000031,122.6500015,127,1635610
2013-09-02 00:00:00+00:00,123.2753906,130.3999939,131,124.1999969,125.5999985,646648
2013-09-03 00:00:00+00:00,115.2870789,121.9499969,131.9499969,120.75,131.5,1872958
2013-09-04 00:00:00+00:00,116.9414673,123.6999969,124.8499985,118.6999969,118.6999969,1005021
2013-09-05 00:00:00+00:00,115.8542938,122.5500031,128.3999939,121.8499985,126,1712545
2013-09-06 00:00:00+00:00,119.9193497,126.8499985,127.5,122.5500031,123.5999985,1009977
2013-09-10 00:00:00+00:00,122.3300323,129.3999939,130.5,126,127.5,1089788
2013-09-11 00:00:00+00:00,121.1956024,128.1999969,130.75,127.5,129,1760377
2013-09-12 00:00:00+00:00,122.093689,129.1499939,130.5,126.8000031,129,865513
2013-09-13 00:00:00+00:00,128.7585144,136.1999969,137,129.5,129.5,1256650
2013-09-16 00:00:00+00:00,128.8057861,136.25,140.6000061,135,139.3999939,864897
2013-09-17 00:00:00+00:00,125.0715942,132.3000031,136.3999939,131.3999939,136,1135789
2013-09-18 00:00:00+00:00,125.780632,133.0500031,135.1999969,131.0500031,133.6499939,312008
2013-09-19 00:00:00+00:00,130.4129028,137.9499969,141.6999969,134.3999939,136.6000061,2949490
2013-09-20 00:00:00+00:00,132.0672607,139.6999969,141.1999969,136,137.3000031,2326944
2013-09-23 00:00:00+00:00,131.9727631,139.6000061,140.1999969,136.0500031,139,2996106
2013-09-24 00:00:00+00:00,131.3110046,138.8999939,140.8000031,137.8999939,138,1450785
2013-09-25 00:00:00+00:00,133.0126648,140.6999969,141.9499969,137,138,1023461
2013-09-26 00:00:00+00:00,133.3435516,141.0500031,143.5,140,140.6000061,979813
2013-09-27 00:00:00+00:00,132.9181213,140.6000061,143,138.6000061,142,632896
2013-09-30 00:00:00+00:00,130.507431,138.0500031,141.75,137.0500031,140.6999969,861504
2013-10-01 00:00:00+00:00,131.1219177,138.6999969,140.3999939,136.6000061,138.1999969,2335850
2013-10-03 00:00:00+00:00,133.1544342,140.8500061,142.25,139.1499939,139.5,421126
2013-10-04 00:00:00+00:00,135.092453,142.8999939,146.25,138.8999939,139.75,4360793
2013-10-07 00:00:00+00:00,136.7941132,144.6999969,146,142.6499939,143,878860
2013-10-08 00:00:00+00:00,136.605011,144.5,146.6000061,143,144,666262
2013-10-09 00:00:00+00:00,137.8339996,145.8000031,146.75,142.9499969,143,387134
2013-10-10 00:00:00+00:00,137.8339996,145.8000031,147.4499969,143.9499969,145.9499969,1100941
2013-10-11 00:00:00+00:00,142.182663,150.3999939,151.8000031,144.1000061,144.1000061,5286940
2013-10-14 00:00:00+00:00,142.7026215,150.9499969,152.3999939,149.8500061,151.5,1457949
2013-10-15 00:00:00+00:00,143.0335083,151.3000031,151.8999939,148.6999969,150.1000061,2133195
2013-10-17 00:00:00+00:00,141.9463196,150.1499939,152.75,149,149,3169858
2013-10-18 00:00:00+00:00,144.4042816,152.75,154.9499969,150,150.4499969,1633030
2013-10-21 00:00:00+00:00,148.3275299,156.8999939,163,151.3500061,151.3500061,2044981
2013-10-22 00:00:00+00:00,151.0691071,159.8000031,164.3999939,156.75,157.0500031,2720432
2013-10-23 00:00:00+00:00,150.3127747,159,160.8999939,154.5,160.6000061,3553428
2013-10-24 00:00:00+00:00,146.4368134,154.8999939,161.6999969,151.1000061,158,6241761
2013-10-25 00:00:00+00:00,136.5104828,144.3999939,157.4499969,143.1499939,155,3766465
2013-10-28 00:00:00+00:00,137.1722565,145.1000061,147.8999939,140.8500061,144.6499939,2508923
2013-10-29 00:00:00+00:00,137.1722565,145.1000061,146.1000061,141.4499969,145,3491805
2013-10-30 00:00:00+00:00,138.4484711,146.4499969,149.5,144.8500061,145.75,1799363
2013-10-31 00:00:00+00:00,137.5503845,145.5,146.8999939,142.6000061,146.5,1905129
2013-11-01 00:00:00+00:00,136.9359436,144.8500061,147,143.8000031,145.5,2084157
2013-11-05 00:00:00+00:00,143.553421,151.8500061,155.5,140.6000061,143,6256796
2013-11-06 00:00:00+00:00,142.655365,150.8999939,156.6000061,150,152,2318436
2013-11-07 00:00:00+00:00,140.1974182,148.3000031,155.8999939,147,151.1000061,1625414
2013-11-08 00:00:00+00:00,140.2919617,148.3999939,152.8999939,146.6000061,147.9499969,1605475
2013-11-11 00:00:00+00:00,141.7099915,149.8999939,152.3000031,147.8500061,149.3000031,2734419
2013-11-12 00:00:00+00:00,138.2121582,146.1999969,152.8000031,145,150.25,1070011
2013-11-13 00:00:00+00:00,137.3140411,145.25,147.5,144,146.5,1387266
2013-11-14 00:00:00+00:00,144.4515381,152.8000031,155.5500031,144,144,3581094
2013-11-18 00:00:00+00:00,146.3422546,154.8000031,157.8999939,153.4499969,153.6999969,3407642
2013-11-19 00:00:00+00:00,146.1531982,154.6000061,157.9499969,153.6000061,154.0500031,2106533
2013-11-20 00:00:00+00:00,147.7603455,156.3000031,160.9499969,154.5,155,2698124
2013-11-21 00:00:00+00:00,143.7425385,152.0500031,158.6499939,149.8000031,154.6000061,2137637
2013-11-22 00:00:00+00:00,144.3570099,152.6999969,155.8999939,151.0500031,153.8000031,1257846
2013-11-25 00:00:00+00:00,152.4398651,161.25,162,153.1000061,153.1000061,4082301
2013-11-26 00:00:00+00:00,149.4147186,158.0500031,162.3999939,156.3000031,160.1000061,1910831
2013-11-27 00:00:00+00:00,143.4116516,151.6999969,158.8999939,150.6999969,158.8999939,1401835
2013-11-28 00:00:00+00:00,148.4693298,157.0500031,159.4499969,153.25,153.8000031,3487149
2013-11-29 00:00:00+00:00,149.3201599,157.9499969,162.0500031,156.4499969,157.8500061,2648844
2013-12-02 00:00:00+00:00,150.9745178,159.6999969,161.25,157.3000031,158.5500031,2244372
2013-12-03 00:00:00+00:00,149.4619751,158.1000061,161.8999939,156.6499939,159.5500031,1900138
2013-12-04 00:00:00+00:00,146.0113983,154.4499969,161.6499939,152.3999939,157.6000061,3191123
2013-12-05 00:00:00+00:00,151.6362762,160.3999939,162.25,158.25,159.8999939,6219677
2013-12-06 00:00:00+00:00,154.3778839,163.3000031,165.3500061,158.3999939,159.6000061,3596446
2013-12-09 00:00:00+00:00,155.8431702,164.8500061,169.1499939,164,168,3404813
2013-12-10 00:00:00+00:00,151.2109222,159.9499969,164.8500061,158.75,164.8500061,1777162
2013-12-11 00:00:00+00:00,148.3747864,156.9499969,159.8999939,155.6000061,159.8999939,1147763
2013-12-12 00:00:00+00:00,145.7750244,154.1999969,158.25,153,156.1999969,986715
2013-12-13 00:00:00+00:00,143.6952515,152,155.6999969,151.1000061,153,1293806
2013-12-16 00:00:00+00:00,147.8075714,156.3500061,157.3000031,150.5,150.5,1748287
2013-12-17 00:00:00+00:00,148.9420166,157.5500031,159.75,156.5500031,157.4499969,1182370
2013-12-18 00:00:00+00:00,149.6510162,158.3000031,160.1999969,156.3000031,156.3000031,2880051
2013-12-19 00:00:00+00:00,158.0647583,167.1999969,168.4499969,156.3000031,160,2524728
2013-12-20 00:00:00+00:00,154.2833405,163.1999969,168,161.6000061,167,1737990
2013-12-23 00:00:00+00:00,153.101593,161.9499969,165.6000061,161.5,164,1846021
2013-12-24 00:00:00+00:00,150.5963898,159.3000031,164.5,158.6000061,163.1999969,750508
2013-12-26 00:00:00+00:00,151.2109222,159.9499969,164.3000031,158.8999939,160,2433227
2013-12-27 00:00:00+00:00,151.2581635,160,163.5,159.5500031,160.6999969,534707
2013-12-30 00:00:00+00:00,148.4693298,157.0500031,161.6499939,156.3000031,161.3500061,1300968
2013-12-31 00:00:00+00:00,146.9094849,155.3999939,158.75,154.6499939,157.1999969,983269
2014-01-01 00:00:00+00:00,147.7603455,156.3000031,157.75,154.5500031,154.5500031,851727
2014-01-02 00:00:00+00:00,144.3097382,152.6499939,159.3999939,151.1000061,155.6999969,2862278
2014-01-03 00:00:00+00:00,141.7099915,149.8999939,153.8500061,147.5,151.5,1636752
2014-01-06 00:00:00+00:00,142.6080933,150.8500061,152.5,149,150.5,750034
2014-01-07 00:00:00+00:00,137.9757996,145.9499969,152.1999969,145.3000031,150.8500061,1069056
2014-01-08 00:00:00+00:00,142.5135498,150.75,152.1999969,144.3999939,147.1000061,1195550
2014-01-09 00:00:00+00:00,141.3791199,149.5500031,153.1999969,148.5500031,149.4499969,1377312
2014-01-10 00:00:00+00:00,140.1974182,148.3000031,152,147.6999969,150.3000031,820545
2014-01-13 00:00:00+00:00,135.8960114,143.75,149.9499969,142.1999969,148.5,1444514
2014-01-14 00:00:00+00:00,139.0157166,147.0500031,149.6999969,142,143,2065518
2014-01-15 00:00:00+00:00,141.8990936,150.1000061,150.8999939,147.1000061,147.1000061,1073586
2014-01-16 00:00:00+00:00,142.5608368,150.8000031,152.4499969,149.1000061,149.1000061,1193550
2014-01-17 00:00:00+00:00,140.5282898,148.6499939,151.6000061,145.1000061,150.1999969,1122874
2014-01-20 00:00:00+00:00,142.7026215,150.9499969,152.5,148.75,149.1000061,1223239
2014-01-21 00:00:00+00:00,139.5829163,147.6499939,151.4499969,146.1499939,151,1112972
2014-01-22 00:00:00+00:00,139.8192444,147.8999939,149.6000061,146.6499939,147.6499939,732908
2014-01-23 00:00:00+00:00,140.1974182,148.3000031,149.6000061,147.1999969,147.1999969,1518047
2014-01-24 00:00:00+00:00,137.0776978,145,149.1999969,143.1499939,147.5,4192128
2014-01-27 00:00:00+00:00,136.0850677,143.9499969,147.3999939,141.25,143.5500031,2467215
2014-01-28 00:00:00+00:00,134.2416229,142,146.3999939,141.0500031,143.6000061,1453706
2014-01-29 00:00:00+00:00,138.6375732,146.6499939,147.8000031,143.3500061,144,1503702
2014-01-30 00:00:00+00:00,133.9107666,141.6499939,146.3500061,141,144.6999969,1530051
2014-01-31 00:00:00+00:00,138.9211578,146.9499969,147.5500031,142.3000031,143,765126
2014-02-03 00:00:00+00:00,136.0850677,143.9499969,146.6499939,143.3999939,146.3999939,520680
2014-02-04 00:00:00+00:00,138.8739014,146.8999939,148.5,141.9499969,142.5,787885
2014-02-05 00:00:00+00:00,137.7394562,145.6999969,148.5,144.5,146.8999939,2446824
2014-02-06 00:00:00+00:00,138.4011993,146.3999939,148.8500061,145.6999969,148,720689
2014-02-07 00:00:00+00:00,139.4411163,147.5,152.5,146.6999969,147.5,6366201
2014-02-10 00:00:00+00:00,139.9610748,148.0500031,149.1000061,146.6999969,147.25,1981260
2014-02-11 00:00:00+00:00,140.1501465,148.25,150,147.5500031,149.8999939,2114388
2014-02-12 00:00:00+00:00,138.0703278,146.0500031,149.1999969,144.3500061,149,835543
2014-02-13 00:00:00+00:00,136.2741547,144.1499939,147.25,143.5,146.1000061,734478
2014-02-14 00:00:00+00:00,139.0157166,147.0500031,148.3999939,143.3500061,143.3500061,919174
2014-02-17 00:00:00+00:00,142.9389801,151.1999969,152,146.1999969,148.3999939,647048
2014-02-18 00:00:00+00:00,150.9272766,159.6499939,160.3999939,151.4499969,152,3306662
2014-02-19 00:00:00+00:00,155.13414,164.1000061,165,158.5,160,2624162
2014-02-20 00:00:00+00:00,155.7958984,164.8000031,167.5,160.1499939,161.0500031,2344760
2014-02-21 00:00:00+00:00,158.1120605,167.25,168.3999939,162.5500031,166.3999939,2288323
2014-02-24 00:00:00+00:00,155.5122986,164.5,170.6999969,163.3500061,167,2124447
2014-02-25 00:00:00+00:00,150.3127747,159,166.6000061,158.0500031,164.8500061,1682365
2014-02-26 00:00:00+00:00,151.9671631,160.75,161.6999969,154.8500061,160,1778597
2014-02-28 00:00:00+00:00,158.1120605,167.25,169.8000031,160.1499939,160.6000061,2464976
2014-03-03 00:00:00+00:00,162.2716675,171.6499939,173.8000031,167.3999939,168,1937906
2014-03-04 00:00:00+00:00,165.8640442,175.4499969,176.8000031,171.1000061,172.3000031,2792682
2014-03-05 00:00:00+00:00,167.2348175,176.8999939,178.6499939,175.0500031,176.1999969,2423656
2014-03-06 00:00:00+00:00,169.3618774,179.1499939,179.6999969,175.75,177.25,1618425
2014-03-07 00:00:00+00:00,176.6884308,186.8999939,189.6999969,176.5500031,179.6999969,4517490
2014-03-10 00:00:00+00:00,177.5865479,187.8500061,190.75,182.3000031,185.9499969,2522084
2014-03-11 00:00:00+00:00,174.5140991,184.6000061,188.5,183.6499939,188.1000061,1741685
2014-03-12 00:00:00+00:00,173.6160126,183.6499939,186.3500061,182.0500031,183.25,1067157
2014-03-13 00:00:00+00:00,169.4091339,179.1999969,185.6999969,177.8999939,183.6499939,923751
2014-03-14 00:00:00+00:00,173.1906128,183.1999969,185.3500061,175.1999969,177,1715374
